,folderName,precisionDetection,recallDetection,fscoreDetection,fireRate,precisionRepair,recallRepair,fscoreRepair,time,tpDetection,fpDetection,fnDetection,tnDetection,tpRepair,fpRepair,fnRepair,tnRepair
27,Detroit_Future_City_50_Year_Land_Use_Zones,1.0,0.75,0.8571428571428571,0.08823529411764706,0.0,0.0,0.0,0.12424468994140625,3.0,0.0,1.0,30.0,0.0,3.0,4.0,27.0
28,Emergency_Operating_Center_Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Environmental_Justice_Block_Groups_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Field_Listings,0.6285714285714286,0.3470031545741325,0.44715447154471544,0.07172131147540983,0.0,0.0,0.0,1.7993180751800537,110.0,65.0,207.0,2058.0,0.0,175.0,317.0,1948.0
31,Global_Surface_Summary_of_the_Day_-_GSOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Grocery_Stores_-_2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Health_conditions_among_children_under_age_18__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,High_School_Attendance_Areas,0.8333333333333334,0.7692307692307693,0.8,0.15157894736842106,0.0,0.0,0.0,1.0935509204864502,60.0,12.0,18.0,385.0,0.0,72.0,78.0,325.0
35,Historic_Zoning_Overlay_Districts,0.92,1.0,0.9583333333333334,0.16666666666666666,0.0,0.0,0.0,0.5417704582214355,23.0,2.0,0.0,125.0,0.0,25.0,23.0,102.0
36,Illinois_Obesity_By_County,0.25,0.058823529411764705,0.09523809523809523,0.00784313725490196,0.0,0.0,0.0,0.26671409606933594,1.0,3.0,16.0,490.0,0.0,4.0,17.0,489.0
37,Impaired_Estuary_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Impaired_Lake_2010,0.8888888888888888,0.7111111111111111,0.7901234567901234,0.06382978723404255,0.0,0.0,0.0,0.5501906871795654,32.0,4.0,13.0,515.0,0.0,36.0,45.0,483.0
39,Impaired_Lake_2012,0.6428571428571429,0.7159090909090909,0.6774193548387097,0.14893617021276595,0.0,0.0,0.0,0.9616837501525879,63.00000000000001,34.99999999999999,24.999999999999993,535.0,0.0,98.0,88.0,472.0
40,Impaired_Lake_2020,0.8287671232876712,0.7908496732026143,0.8093645484949834,0.14106280193236714,0.0,0.0,0.0,1.6490905284881592,121.0,25.0,32.0,857.0,0.0,146.0,153.0,736.0
41,Jefferson_County_KY_Post_Offices,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.09027777777777778,0.0,0.0,0.0,0.5033106803894043,18.0,8.0,8.0,254.0,0.0,26.0,26.0,236.0
42,KEEDPublishingSocioEconomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ksd244data646630094_schd_view,0.35294117647058826,0.16666666666666666,0.22641509433962262,0.006513409961685823,0.0,0.0,0.0,1.2087163925170898,6.0,11.0,30.0,2563.0,0.0,17.0,36.0,2557.0
44,LA_County_COVID_Cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Legislative_Bridge_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Louisville_KY_Metro_Council_Districts,0.7560975609756098,0.6458333333333334,0.6966292134831461,0.10512820512820513,0.0,0.0,0.0,0.8256049156188965,31.0,10.0,17.0,332.0,0.0,41.0,48.0,301.0
47,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,1.0,0.32653061224489793,0.4923076923076923,0.041025641025641026,0.0,0.0,0.0,0.1460273265838623,16.0,0.0,33.0,341.0,0.0,16.0,49.0,325.0
48,Louisville_Metro_KY_-_Inspection_Results_Pools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Louisville_Metro_KY_-_Inspection_Results_School_Food_Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Complaint_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Random_Survey_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,0.7123287671232876,0.5445026178010471,0.6172106824925817,0.08573106283029946,0.0,0.0,0.0,1.0508513450622559,104.0,42.0,87.0,1470.0,0.0,146.0,191.0,1366.0
53,Louisville_Metro_KY_-_Permitted_Mobile_Home_Rec_Vehicle_Parks,1.0,0.23076923076923078,0.375,0.01488833746898263,0.0,0.0,0.0,0.12647056579589844,6.0,0.0,20.0,377.0,0.0,6.0,26.0,371.0
54,Louisville_Metro_KY_-_Permitted_Swimming_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Low-income_or_Disadvantaged_Communities_Designated_by_California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Market_Analysis_by_Agency,0.5142857142857142,0.2608695652173913,0.34615384615384615,0.078125,0.0,0.0,0.0,0.567983865737915,18.0,17.0,51.0,362.0,0.0,35.0,69.0,344.0
57,Median_Household_Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Medicare_Part_D_Opioid_Prescribing_Rates_-_by_Geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,mrsa-in-hospitals-2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,mrsa-in-rehab-facilities-2015,0.9054054054054054,0.8933333333333333,0.8993288590604026,0.09035409035409035,0.0,0.0,0.0,0.7796216011047363,67.0,7.0,8.0,737.0,0.0,74.0,75.0,670.0
61,MVA_Vehicle_Sales_Counts_by_Month_for_Calendar_Year_2002_through_August_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,National_Obesity_By_State_1,0.6,0.23076923076923078,0.33333333333333337,0.019230769230769232,0.0,0.0,0.0,0.18166136741638184,3.0,2.0,10.0,245.0,0.0,5.0,13.0,242.0
63,Neighborhood_Design_Guidelines,0.8823529411764706,0.625,0.7317073170731708,0.07555555555555556,0.0,0.0,0.0,0.6039247512817383,15.0,2.0,9.0,199.0,0.0,17.0,24.0,184.0
64,nhd_ftypes,0.34615384615384615,0.32142857142857145,0.3333333333333333,0.15204678362573099,0.0,0.0,0.0,0.25786900520324707,9.0,17.0,19.0,126.0,0.0,26.0,28.0,117.0
65,Obesity_among_children_and_adolescents_aged_2_19_years__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ODOT_Life_Lines,0.5869565217391305,0.6923076923076923,0.6352941176470588,0.08156028368794327,0.0,0.0,0.0,0.9001011848449707,54.00000000000001,37.99999999999999,23.999999999999993,1012.0,0.0,92.0,78.0,958.0
67,Oklahoma_Technology_Centers,0.4772727272727273,0.3783783783783784,0.42211055276381915,0.13333333333333333,0.0,0.0,0.0,0.9617512226104736,42.0,46.0,69.0,503.0,0.0,88.0,111.0,461.0
68,Oregon_State_Government_Buildings,0.6089385474860335,0.7465753424657534,0.6707692307692307,0.15538194444444445,0.0,0.0,0.0,1.8476498126983643,109.0,70.0,37.0,936.0,0.0,179.0,146.0,827.0
69,Parking_Tiers,0.6470588235294118,0.8088235294117647,0.7189542483660131,0.12091038406827881,0.0,0.0,0.0,1.1982524394989014,55.0,30.0,13.0,605.0,0.0,85.0,68.0,550.0
70,Parks_and_Recreation_Facilities,0.8076923076923077,0.6461538461538462,0.717948717948718,0.12380952380952381,0.0,0.0,0.0,1.0137276649475098,42.0,10.0,23.0,345.0,0.0,52.0,65.0,303.0
71,Park_Boundaries,0.5,0.2608695652173913,0.3428571428571428,0.04285714285714286,0.0,0.0,0.0,0.29361653327941895,6.0,6.0,17.0,251.0,0.0,12.0,23.0,245.0
72,Polling_Places,0.9333333333333333,0.680161943319838,0.7868852459016393,0.11538461538461539,0.0,0.0,0.0,2.4574763774871826,168.0,12.0,79.0,1301.0,0.0,180.0,247.0,1133.0
73,Poverty_rate_-_ACS_2016-2020_-_Tempe_Tracts,0.9,0.5625,0.6923076923076923,0.005268703898840885,0.0,0.0,0.0,1.1844303607940674,9.0,1.0,7.0,1881.0,0.0,10.0,16.0,1872.0
74,Private_Roads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Product_Data_for_Newly_Reported_Drugs,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.045454545454545456,0.0,0.0,0.0,0.7898426055908203,14.0,1.0,7.0,308.0,0.0,15.0,21.0,294.0
76,Rates_of_Preventable_Hospitalizations_for_Selected_Medical_Conditions_by_County_(LGHC_Indicator),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Regional_Tier_Graduation_Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ResidentialPipeline,0.7727272727272727,0.6,0.6754966887417219,0.09401709401709402,0.0,0.0,0.0,0.8419218063354492,51.0,15.0,34.0,602.0,0.0,66.0,85.0,551.0
79,River_Main_Stem_Waterbodies_(WBID),0.6666666666666666,0.35714285714285715,0.46511627906976744,0.10135135135135136,0.0,0.0,0.0,0.34175896644592285,10.0,5.0,18.0,115.0,0.0,15.0,28.0,105.0
80,Roadway_Borough_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Roadway_Overlaps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Seattle_Police_Department_Micro_Community_Policing_Plans_(Web_Mercator),1.0,0.20833333333333334,0.3448275862068966,0.017241379310344827,0.0,0.0,0.0,0.15362191200256348,5.0,0.0,19.0,266.0,0.0,5.0,24.0,261.0
83,Shared_IT_Support_Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ssi-2016-ca-cdph-pedsapproved-11.29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ssi_no_surgery_facilities07312018,0.8571428571428571,0.5373134328358209,0.6605504587155964,0.10526315789473684,0.0,0.0,0.0,0.5636546611785889,36.0,6.0,31.0,326.0,0.0,42.0,67.0,290.0
86,State_of_Oklahoma_Revolving_Funds_-_2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,State_of_Oklahoma_Revolving_Funds_-_2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,State_Route_Local_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,s_firm_pan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,s_fld_haz_ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Traffic_Cameras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,U.S._15_Minute_Precipitation_Data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,U.S._Daily_Climate_Normals_(1981-2010),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Warden_Districts,0.7375,0.7375,0.7375,0.20512820512820512,0.0,0.0,0.0,1.0233051776885986,59.0,21.0,21.0,289.0,0.0,80.0,80.0,230.0
