,folderName,precisionDetection,recallDetection,fscoreDetection,fireRate,precisionRepair,recallRepair,fscoreRepair,time,tpDetection,fpDetection,fnDetection,tnDetection,tpRepair,fpRepair,fnRepair,tnRepair
34,High_School_Attendance_Areas,0.9076923076923077,0.7564102564102564,0.8251748251748253,0.1368421052631579,0.9782608695652174,0.5769230769230769,0.7258064516129032,3390.36106467247,59.0,6.0,19.0,391.0,45.0,1.0,33.0,396.0
35,Historic_Zoning_Overlay_Districts,1.0,1.0,1.0,0.15333333333333332,1.0,0.9565217391304348,0.9777777777777777,2029.2501347064972,23.0,0.0,0.0,127.0,22.0,0.0,1.0,127.0
36,Illinois_Obesity_By_County,0.5,0.23529411764705882,0.31999999999999995,0.01568627450980392,1.0,0.17647058823529413,0.3,330.8830463886261,4.0,4.0,13.0,489.0,3.0,0.0,14.0,493.0
37,Impaired_Estuary_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Impaired_Lake_2010,0.7021276595744681,0.7333333333333333,0.7173913043478262,0.08333333333333333,0.5416666666666666,0.28888888888888886,0.3768115942028985,1212.2045593261719,33.0,14.0,12.0,505.0,13.0,11.0,32.0,508.0
39,Impaired_Lake_2012,0.7228915662650602,0.6818181818181818,0.7017543859649122,0.12613981762917933,0.5535714285714286,0.3522727272727273,0.4305555555555556,2169.1980679035187,60.0,23.0,28.0,547.0,31.0,25.0,57.0,545.0
40,Impaired_Lake_2020,0.9316239316239316,0.7124183006535948,0.8074074074074075,0.11304347826086956,0.8737864077669902,0.5882352941176471,0.703125,4983.163466453552,109.0,8.0,44.0,874.0,90.0,13.0,63.0,869.0
41,Jefferson_County_KY_Post_Offices,0.59375,0.7307692307692307,0.6551724137931033,0.1111111111111111,0.875,0.5384615384615384,0.6666666666666667,1847.6433954238892,19.0,13.0,7.0,249.0,14.0,2.0,12.0,260.0
42,KEEDPublishingSocioEconomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ksd244data646630094_schd_view,1.0,0.1111111111111111,0.19999999999999998,0.0015325670498084292,1.0,0.1111111111111111,0.19999999999999998,795.8744630813599,4.0,0.0,32.0,2574.0,4.0,0.0,32.0,2574.0
44,LA_County_COVID_Cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Legislative_Bridge_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Louisville_KY_Metro_Council_Districts,0.8484848484848485,0.5833333333333334,0.691358024691358,0.08461538461538462,1.0,0.4583333333333333,0.6285714285714286,1968.7785098552704,28.0,5.0,20.0,337.0,22.0,0.0,26.0,342.0
47,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,1.0,0.5510204081632653,0.7105263157894737,0.06923076923076923,0.96,0.4897959183673469,0.6486486486486486,2867.0865263938904,27.0,0.0,22.0,341.0,24.0,1.0,25.0,340.0
48,Louisville_Metro_KY_-_Inspection_Results_Pools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Louisville_Metro_KY_-_Inspection_Results_School_Food_Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Complaint_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Random_Survey_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,0.5374149659863946,0.41361256544502617,0.4674556213017752,0.08631826189078097,0.8985507246376812,0.32460732984293195,0.47692307692307695,2064.617116212845,79.0,68.0,112.0,1444.0,62.0,7.0,129.0,1505.0
53,Louisville_Metro_KY_-_Permitted_Mobile_Home_Rec_Vehicle_Parks,1.0,0.5384615384615384,0.7000000000000001,0.034739454094292806,1.0,0.5384615384615384,0.7000000000000001,1860.6722161769867,14.0,0.0,12.0,377.0,14.0,0.0,12.0,377.0
54,Louisville_Metro_KY_-_Permitted_Swimming_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Low-income_or_Disadvantaged_Communities_Designated_by_California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Market_Analysis_by_Agency,0.38235294117647056,0.37681159420289856,0.3795620437956205,0.15178571428571427,0.6153846153846154,0.11594202898550725,0.1951219512195122,1185.2395839691162,26.0,42.0,43.0,337.0,8.0,5.0,61.0,374.0
57,Median_Household_Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Medicare_Part_D_Opioid_Prescribing_Rates_-_by_Geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,mrsa-in-hospitals-2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,mrsa-in-rehab-facilities-2015,1.0,0.7866666666666666,0.8805970149253731,0.07203907203907203,1.0,0.7866666666666666,0.8805970149253731,1643.22873711586,59.0,0.0,16.0,744.0,59.0,0.0,16.0,744.0
61,MVA_Vehicle_Sales_Counts_by_Month_for_Calendar_Year_2002_through_August_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,National_Obesity_By_State_1,0.3333333333333333,0.23076923076923078,0.27272727272727276,0.03461538461538462,1.0,0.15384615384615385,0.2666666666666667,208.49322843551636,3.0,6.0,10.0,241.0,2.0,0.0,11.0,247.0
63,Neighborhood_Design_Guidelines,0.7037037037037037,0.7916666666666666,0.7450980392156864,0.12,0.8888888888888888,0.3333333333333333,0.48484848484848486,873.3809359073639,19.0,8.0,5.0,193.0,8.0,1.0,16.0,200.0
64,nhd_ftypes,0.375,0.32142857142857145,0.3461538461538462,0.14035087719298245,1.0,0.10714285714285714,0.19354838709677416,365.46042251586914,9.0,15.0,19.0,128.0,3.0,0.0,25.0,143.0
65,Obesity_among_children_and_adolescents_aged_2_19_years__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ODOT_Life_Lines,0.696969696969697,0.5897435897435898,0.638888888888889,0.05851063829787234,0.8333333333333334,0.32051282051282054,0.462962962962963,1691.7710070610046,46.0,20.0,32.0,1030.0,25.0,5.0,53.0,1045.0
67,Oklahoma_Technology_Centers,0.5822784810126582,0.4144144144144144,0.4842105263157895,0.11969696969696969,0.6666666666666666,0.23423423423423423,0.3466666666666667,1683.921800851822,46.0,33.0,65.0,516.0,26.0,13.0,85.0,536.0
68,Oregon_State_Government_Buildings,0.8363636363636363,0.6301369863013698,0.71875,0.0954861111111111,0.8648648648648649,0.4383561643835616,0.5818181818181818,4161.029542922974,92.0,18.0,54.0,988.0,64.0,10.0,82.0,996.0
69,Parking_Tiers,0.8260869565217391,0.8382352941176471,0.832116788321168,0.09815078236130868,0.82,0.6029411764705882,0.6949152542372881,2935.5497653484344,57.0,12.0,11.0,623.0,41.0,9.0,27.0,626.0
70,Parks_and_Recreation_Facilities,0.72,0.8307692307692308,0.7714285714285715,0.17857142857142858,0.6792452830188679,0.5538461538461539,0.6101694915254237,2912.516390323639,54.0,21.0,11.0,334.0,36.0,17.0,29.0,338.0
71,Park_Boundaries,0.75,0.13043478260869565,0.22222222222222218,0.014285714285714285,1.0,0.13043478260869565,0.23076923076923078,432.1558961868286,3.0,1.0,20.0,256.0,3.0,0.0,20.0,257.0
