,folderName,precisionDetection,recallDetection,fscoreDetection,fireRate,precisionRepair,recallRepair,fscoreRepair,time,tpDetection,fpDetection,fnDetection,tnDetection,tpRepair,fpRepair,fnRepair,tnRepair
13,BLM_Colorado_NLCS_Wild_and_Scenic_Rivers_(Suitable_or_Eligible),1.0,0.17714285714285713,0.30097087378640774,0.03144016227180527,0.0,0.0,0.0,0.28959178924560547,31.0,0.0,144.0,811.0,0.0,31.0,175.0,780.0
14,BLM_Idaho_Land_Use_Planning_Poly,0.7941176470588235,0.7012987012987013,0.7448275862068966,0.14655172413793102,0.0,0.0,0.0,1.1017169952392578,54.0,14.0,23.0,373.0,0.0,68.0,77.0,319.0
15,BLM_Natl_ROW_Gateway_West_TLine_Line,0.8181818181818182,0.9,0.8571428571428572,0.0873015873015873,0.0,0.0,0.0,0.279041051864624,9.0,2.0,1.0,114.0,0.0,11.0,10.0,105.0
16,BLM_Natl_WesternUS_GRSG_ROD_Habitat_Mgmt_Areas_February_2020,1.0,0.3333333333333333,0.5,0.017094017094017096,0.0,0.0,0.0,0.07942891120910645,4.0,0.0,8.0,222.0,0.0,4.0,12.0,218.0
17,BLM_NV_Land_Use_Planning_Area_Existing_Polygons,0.84375,0.7297297297297297,0.7826086956521738,0.08533333333333333,0.0,0.0,0.0,0.8234164714813232,27.0,5.0,10.0,333.0,0.0,32.0,37.0,306.0
18,BLM_OR_Administrative_Unit_Office_Point_Hub,0.803921568627451,0.6307692307692307,0.7068965517241379,0.11383928571428571,0.0,0.0,0.0,1.4627101421356201,41.0,10.0,24.0,373.0,0.0,51.0,65.0,332.0
19,BLM_OR_Other_National_Designation_Polygon_Hub,0.84375,0.627906976744186,0.72,0.09411764705882353,0.0,0.0,0.0,0.7080657482147217,27.0,5.0,16.0,292.0,0.0,32.0,43.0,265.0
20,BLM_OR_SEORMP_FEIS_Lands_with_Wilderness_Characteristics_Polygon_Hub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,BLM_UT_Congressionally_Designated_Recreation_Areas_(Polygon),1.0,0.4444444444444444,0.6153846153846153,0.057692307692307696,0.0,0.0,0.0,0.11200332641601562,12.0,0.0,15.0,181.0,0.0,12.0,27.0,169.0
22,BLM_UT_National_Scenic_and_Historic_Trails_(Arc),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,cdph_ssi_nosurgfac_odp_2019,0.9666666666666667,0.58,0.725,0.06060606060606061,0.0,0.0,0.0,0.5753767490386963,29.0,1.0,21.0,444.0,0.0,30.0,50.0,415.0
24,Census_Tract_Boundary,1.0,0.7391304347826086,0.85,0.025757575757575757,0.0,0.0,0.0,0.7934551239013672,17.0,0.0,6.0,637.0,0.0,17.0,23.0,620.0
25,Centers_for_Medicare_&amp;_Medicaid_Services_(CMS)_EHR_Incentive_Program_Measures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,CT_305b_Assessed_Lake_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Detroit_Future_City_50_Year_Land_Use_Zones,1.0,0.5,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.46077823638916016,2.0,0.0,2.0,30.0,0.0,2.0,4.0,28.0
28,Emergency_Operating_Center_Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Environmental_Justice_Block_Groups_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Field_Listings,0.5775193798449613,0.47003154574132494,0.5182608695652174,0.10573770491803279,0.0,0.0,0.0,1.7442526817321777,149.0,109.0,168.0,2014.0,0.0,258.0,317.0,1865.0
31,Global_Surface_Summary_of_the_Day_-_GSOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Grocery_Stores_-_2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Health_conditions_among_children_under_age_18__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,High_School_Attendance_Areas,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.16421052631578947,0.0,0.0,0.0,1.3533930778503418,66.0,12.0,12.0,385.0,0.0,78.0,78.0,319.0
35,Historic_Zoning_Overlay_Districts,1.0,1.0,1.0,0.15333333333333332,0.0,0.0,0.0,0.4811880588531494,23.0,0.0,0.0,127.0,0.0,23.0,23.0,104.0
36,Illinois_Obesity_By_County,0.20833333333333334,0.5882352941176471,0.3076923076923077,0.09411764705882353,0.0,0.0,0.0,0.22218990325927734,10.0,38.0,7.0,455.0,0.0,48.0,17.0,445.0
37,Impaired_Estuary_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Impaired_Lake_2010,0.6415094339622641,0.7555555555555555,0.6938775510204082,0.09397163120567376,0.0,0.0,0.0,0.7079300880432129,34.0,19.0,11.0,500.0,0.0,53.0,45.0,466.0
39,Impaired_Lake_2012,0.9180327868852459,0.6363636363636364,0.7516778523489933,0.09270516717325228,0.0,0.0,0.0,0.8176870346069336,56.0,5.0,32.0,565.0,0.0,61.0,88.0,509.0
40,Impaired_Lake_2020,0.8870967741935484,0.7189542483660131,0.7942238267148014,0.11980676328502415,0.0,0.0,0.0,1.6696946620941162,110.0,14.0,43.0,868.0,0.0,124.0,153.0,758.0
41,Jefferson_County_KY_Post_Offices,0.6363636363636364,0.8076923076923077,0.7118644067796609,0.11458333333333333,0.0,0.0,0.0,0.5698065757751465,21.0,12.0,5.0,250.0,0.0,33.0,26.0,229.0
42,KEEDPublishingSocioEconomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ksd244data646630094_schd_view,1.0,0.1111111111111111,0.19999999999999998,0.0015325670498084292,0.0,0.0,0.0,1.2606804370880127,4.0,0.0,32.0,2574.0,0.0,4.0,36.0,2570.0
44,LA_County_COVID_Cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Legislative_Bridge_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Louisville_KY_Metro_Council_Districts,0.9565217391304348,0.4583333333333333,0.619718309859155,0.05897435897435897,0.0,0.0,0.0,0.7697696685791016,22.0,1.0,26.0,341.0,0.0,23.0,48.0,319.0
47,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,1.0,0.3877551020408163,0.5588235294117647,0.04871794871794872,0.0,0.0,0.0,0.14791655540466309,19.0,0.0,30.0,341.0,0.0,19.0,49.0,322.0
48,Louisville_Metro_KY_-_Inspection_Results_Pools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Louisville_Metro_KY_-_Inspection_Results_School_Food_Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Complaint_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Random_Survey_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,0.6564885496183206,0.450261780104712,0.5341614906832298,0.07692307692307693,0.0,0.0,0.0,1.1808531284332275,86.0,45.0,105.0,1467.0,0.0,131.0,191.0,1381.0
53,Louisville_Metro_KY_-_Permitted_Mobile_Home_Rec_Vehicle_Parks,1.0,0.2692307692307692,0.42424242424242425,0.017369727047146403,0.0,0.0,0.0,0.16617560386657715,7.0,0.0,19.0,377.0,0.0,7.0,26.0,370.0
54,Louisville_Metro_KY_-_Permitted_Swimming_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Low-income_or_Disadvantaged_Communities_Designated_by_California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Market_Analysis_by_Agency,0.5,0.18840579710144928,0.2736842105263158,0.05803571428571429,0.0,0.0,0.0,0.43964624404907227,13.0,13.0,56.0,366.0,0.0,26.0,69.0,353.0
57,Median_Household_Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Medicare_Part_D_Opioid_Prescribing_Rates_-_by_Geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,mrsa-in-hospitals-2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,mrsa-in-rehab-facilities-2015,0.8701298701298701,0.8933333333333333,0.881578947368421,0.09401709401709402,0.0,0.0,0.0,0.7810208797454834,67.0,10.0,8.0,734.0,0.0,77.0,75.0,667.0
61,MVA_Vehicle_Sales_Counts_by_Month_for_Calendar_Year_2002_through_August_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,National_Obesity_By_State_1,0.6,0.23076923076923078,0.33333333333333337,0.019230769230769232,0.0,0.0,0.0,0.30890393257141113,3.0,2.0,10.0,245.0,0.0,5.0,13.0,242.0
63,Neighborhood_Design_Guidelines,0.5862068965517241,0.7083333333333334,0.6415094339622641,0.1288888888888889,0.0,0.0,0.0,0.5040078163146973,17.0,12.0,7.0,189.0,0.0,29.0,24.0,172.0
64,nhd_ftypes,0.3333333333333333,0.42857142857142855,0.375,0.21052631578947367,0.0,0.0,0.0,0.3495936393737793,12.0,24.0,16.0,119.0,0.0,36.0,28.0,107.0
65,Obesity_among_children_and_adolescents_aged_2_19_years__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ODOT_Life_Lines,0.6555555555555556,0.7564102564102564,0.7023809523809524,0.0797872340425532,0.0,0.0,0.0,0.832878828048706,59.0,31.0,19.0,1019.0,0.0,90.0,78.0,960.0
67,Oklahoma_Technology_Centers,0.49019607843137253,0.45045045045045046,0.4694835680751174,0.15454545454545454,0.0,0.0,0.0,0.7095251083374023,50.0,52.0,61.0,497.0,0.0,102.0,111.0,447.0
68,Oregon_State_Government_Buildings,0.6149068322981367,0.678082191780822,0.6449511400651465,0.13975694444444445,0.0,0.0,0.0,1.601264238357544,99.00000000000001,61.999999999999986,46.999999999999986,944.0,0.0,161.0,146.0,845.0
69,Parking_Tiers,0.7571428571428571,0.7794117647058824,0.7681159420289856,0.09957325746799431,0.0,0.0,0.0,1.0913028717041016,53.0,17.0,15.0,618.0,0.0,70.0,68.0,565.0
70,Parks_and_Recreation_Facilities,0.8305084745762712,0.7538461538461538,0.7903225806451613,0.14047619047619048,0.0,0.0,0.0,0.9370334148406982,49.0,10.0,16.0,345.0,0.0,59.0,65.0,296.0
71,Park_Boundaries,0.35714285714285715,0.21739130434782608,0.27027027027027023,0.05,0.0,0.0,0.0,0.2120814323425293,5.0,9.0,18.0,248.0,0.0,14.0,23.0,243.0
72,Polling_Places,0.9054726368159204,0.7368421052631579,0.8125,0.12884615384615383,0.0,0.0,0.0,1.9178516864776611,182.0,19.0,65.0,1294.0,0.0,201.0,247.0,1112.0
73,Poverty_rate_-_ACS_2016-2020_-_Tempe_Tracts,1.0,0.375,0.5454545454545454,0.003161222339304531,0.0,0.0,0.0,0.9416694641113281,6.0,0.0,10.0,1882.0,0.0,6.0,16.0,1876.0
74,Private_Roads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Product_Data_for_Newly_Reported_Drugs,0.72,0.8571428571428571,0.782608695652174,0.07575757575757576,0.0,0.0,0.0,0.7685222625732422,18.0,7.0,3.0,302.0,0.0,25.0,21.0,284.0
76,Rates_of_Preventable_Hospitalizations_for_Selected_Medical_Conditions_by_County_(LGHC_Indicator),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Regional_Tier_Graduation_Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ResidentialPipeline,0.9148936170212766,0.5058823529411764,0.6515151515151516,0.06695156695156695,0.0,0.0,0.0,0.8288543224334717,43.0,4.0,42.0,613.0,0.0,47.0,85.0,570.0
79,River_Main_Stem_Waterbodies_(WBID),0.4722222222222222,0.6071428571428571,0.53125,0.24324324324324326,0.0,0.0,0.0,0.35216736793518066,17.0,19.0,11.0,101.0,0.0,36.0,28.0,84.0
80,Roadway_Borough_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Roadway_Overlaps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Seattle_Police_Department_Micro_Community_Policing_Plans_(Web_Mercator),1.0,0.125,0.2222222222222222,0.010344827586206896,0.0,0.0,0.0,0.09304118156433105,3.0,0.0,21.0,266.0,0.0,3.0,24.0,263.0
83,Shared_IT_Support_Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ssi-2016-ca-cdph-pedsapproved-11.29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ssi_no_surgery_facilities07312018,0.6623376623376623,0.7611940298507462,0.7083333333333334,0.19298245614035087,0.0,0.0,0.0,0.5215401649475098,51.0,26.0,16.0,306.0,0.0,77.0,67.0,255.0
86,State_of_Oklahoma_Revolving_Funds_-_2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,State_of_Oklahoma_Revolving_Funds_-_2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,State_Route_Local_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,s_firm_pan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,s_fld_haz_ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Traffic_Cameras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,U.S._15_Minute_Precipitation_Data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,U.S._Daily_Climate_Normals_(1981-2010),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Warden_Districts,0.8596491228070176,0.6125,0.7153284671532847,0.14615384615384616,0.0,0.0,0.0,0.7606368064880371,49.0,8.0,31.0,302.0,0.0,57.0,80.0,253.0
