,folderName,precisionDetection,recallDetection,fscoreDetection,fireRate,precisionRepair,recallRepair,fscoreRepair,time,tpDetection,fpDetection,fnDetection,tnDetection,tpRepair,fpRepair,fnRepair,tnRepair
55,Low-income_or_Disadvantaged_Communities_Designated_by_California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Market_Analysis_by_Agency,0.4246575342465753,0.4492753623188406,0.43661971830985913,0.16294642857142858,0.0,0.0,0.0,0.7045989036560059,31.0,42.0,38.0,337.0,0.0,73.0,69.0,306.0
57,Median_Household_Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Medicare_Part_D_Opioid_Prescribing_Rates_-_by_Geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,mrsa-in-hospitals-2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,mrsa-in-rehab-facilities-2015,1.0,0.68,0.8095238095238095,0.06227106227106227,0.0,0.0,0.0,0.7946581840515137,51.0,0.0,24.0,744.0,0.0,51.0,75.0,693.0
61,MVA_Vehicle_Sales_Counts_by_Month_for_Calendar_Year_2002_through_August_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,National_Obesity_By_State_1,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.05,0.0,0.0,0.0,0.23413372039794922,5.0,8.0,8.0,239.0,0.0,13.0,13.0,234.0
63,Neighborhood_Design_Guidelines,0.53125,0.7083333333333334,0.6071428571428571,0.14222222222222222,0.0,0.0,0.0,0.5213799476623535,17.0,15.0,7.0,186.0,0.0,32.0,24.0,169.0
64,nhd_ftypes,0.4444444444444444,0.2857142857142857,0.34782608695652173,0.10526315789473684,0.0,0.0,0.0,0.22555065155029297,8.0,10.0,20.0,133.0,0.0,18.0,28.0,125.0
65,Obesity_among_children_and_adolescents_aged_2_19_years__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ODOT_Life_Lines,0.6619718309859155,0.6025641025641025,0.6308724832214764,0.06294326241134751,0.0,0.0,0.0,0.7879295349121094,47.0,24.0,31.0,1026.0,0.0,71.0,78.0,979.0
67,Oklahoma_Technology_Centers,0.375,0.5675675675675675,0.45161290322580644,0.2545454545454545,0.0,0.0,0.0,1.0190536975860596,63.0,105.0,48.0,444.0,0.0,168.0,111.0,381.0
68,Oregon_State_Government_Buildings,0.6127167630057804,0.726027397260274,0.664576802507837,0.1501736111111111,0.0,0.0,0.0,1.5497469902038574,106.0,67.0,40.0,939.0,0.0,173.0,146.0,833.0
69,Parking_Tiers,0.746268656716418,0.7352941176470589,0.7407407407407408,0.0953058321479374,0.0,0.0,0.0,1.174706220626831,50.0,17.0,18.0,618.0,0.0,67.0,68.0,568.0
70,Parks_and_Recreation_Facilities,0.8103448275862069,0.7230769230769231,0.7642276422764227,0.1380952380952381,0.0,0.0,0.0,0.8838424682617188,47.0,11.0,18.0,344.0,0.0,58.0,65.0,297.0
71,Park_Boundaries,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.08214285714285714,0.0,0.0,0.0,0.26583409309387207,10.0,13.0,13.0,244.0,0.0,23.0,23.0,234.0
72,Polling_Places,0.8095238095238095,0.6882591093117408,0.7439824945295405,0.1346153846153846,0.0,0.0,0.0,2.0665743350982666,170.0,40.0,77.0,1273.0,0.0,210.0,247.0,1103.0
73,Poverty_rate_-_ACS_2016-2020_-_Tempe_Tracts,1.0,0.375,0.5454545454545454,0.003161222339304531,0.0,0.0,0.0,0.9900457859039307,6.0,0.0,10.0,1882.0,0.0,6.0,16.0,1876.0
74,Private_Roads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Product_Data_for_Newly_Reported_Drugs,0.7037037037037037,0.9047619047619048,0.7916666666666667,0.08181818181818182,0.0,0.0,0.0,0.7177450656890869,19.0,8.0,2.0,301.0,0.0,27.0,21.0,282.0
76,Rates_of_Preventable_Hospitalizations_for_Selected_Medical_Conditions_by_County_(LGHC_Indicator),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Regional_Tier_Graduation_Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ResidentialPipeline,0.9583333333333334,0.5411764705882353,0.6917293233082706,0.06837606837606838,0.0,0.0,0.0,0.7459716796875,46.0,2.0,39.0,615.0,0.0,48.0,85.0,569.0
79,River_Main_Stem_Waterbodies_(WBID),0.47058823529411764,0.5714285714285714,0.5161290322580646,0.22972972972972974,0.0,0.0,0.0,0.32807397842407227,16.0,18.0,12.0,102.0,0.0,34.0,28.0,86.0
80,Roadway_Borough_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Roadway_Overlaps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Seattle_Police_Department_Micro_Community_Policing_Plans_(Web_Mercator),1.0,0.08333333333333333,0.15384615384615385,0.006896551724137931,0.0,0.0,0.0,0.0801248550415039,2.0,0.0,22.0,266.0,0.0,2.0,24.0,264.0
83,Shared_IT_Support_Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ssi-2016-ca-cdph-pedsapproved-11.29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ssi_no_surgery_facilities07312018,1.0,0.4626865671641791,0.6326530612244898,0.07769423558897243,0.0,0.0,0.0,0.42125415802001953,31.0,0.0,36.0,332.0,0.0,31.0,67.0,301.0
86,State_of_Oklahoma_Revolving_Funds_-_2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,State_of_Oklahoma_Revolving_Funds_-_2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,State_Route_Local_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,s_firm_pan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,s_fld_haz_ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Traffic_Cameras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,U.S._15_Minute_Precipitation_Data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,U.S._Daily_Climate_Normals_(1981-2010),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Warden_Districts,0.8524590163934426,0.65,0.7375886524822695,0.1564102564102564,0.0,0.0,0.0,0.9939935207366943,52.0,9.0,28.0,301.0,0.0,61.0,80.0,249.0
