,folderName,precisionDetection,recallDetection,fscoreDetection,fireRate,precisionRepair,recallRepair,fscoreRepair,time,tpDetection,fpDetection,fnDetection,tnDetection,tpRepair,fpRepair,fnRepair,tnRepair
12,BLM_CA_Wilderness_Study_Areas,0.8961038961038961,0.5702479338842975,0.6969696969696969,0.0742526518804243,0.0,0.0,0.0,1.044414758682251,69.0,8.0,52.0,908.0,0.0,77.0,121.0,839.0
13,BLM_Colorado_NLCS_Wild_and_Scenic_Rivers_(Suitable_or_Eligible),1.0,0.16,0.2758620689655173,0.028397565922920892,0.0,0.0,0.0,0.21057558059692383,28.0,0.0,147.0,811.0,0.0,28.0,175.0,783.0
14,BLM_Idaho_Land_Use_Planning_Poly,0.6746987951807228,0.7272727272727273,0.7,0.1788793103448276,0.0,0.0,0.0,1.0817289352416992,55.99999999999999,27.000000000000007,21.000000000000007,360.0,0.0,83.0,77.0,304.0
15,BLM_Natl_ROW_Gateway_West_TLine_Line,0.6153846153846154,0.8,0.6956521739130435,0.10317460317460317,0.0,0.0,0.0,0.3010876178741455,8.0,5.0,2.0,111.0,0.0,13.0,10.0,103.0
16,BLM_Natl_WesternUS_GRSG_ROD_Habitat_Mgmt_Areas_February_2020,1.0,0.08333333333333333,0.15384615384615385,0.004273504273504274,0.0,0.0,0.0,0.14207792282104492,1.0,0.0,11.0,222.0,0.0,1.0,12.0,221.0
17,BLM_NV_Land_Use_Planning_Area_Existing_Polygons,0.6666666666666666,0.8108108108108109,0.7317073170731707,0.12,0.0,0.0,0.0,0.7214565277099609,30.0,15.0,7.0,323.0,0.0,45.0,37.0,293.0
18,BLM_OR_Administrative_Unit_Office_Point_Hub,0.7222222222222222,0.6,0.6554621848739496,0.12053571428571429,0.0,0.0,0.0,0.9431366920471191,39.0,15.0,26.0,368.0,0.0,54.0,65.0,329.0
19,BLM_OR_Other_National_Designation_Polygon_Hub,0.6,0.7674418604651163,0.673469387755102,0.16176470588235295,0.0,0.0,0.0,0.5646557807922363,33.0,22.0,10.0,275.0,0.0,55.0,43.0,242.0
20,BLM_OR_SEORMP_FEIS_Lands_with_Wilderness_Characteristics_Polygon_Hub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,BLM_UT_Congressionally_Designated_Recreation_Areas_(Polygon),1.0,0.4074074074074074,0.5789473684210525,0.052884615384615384,0.0,0.0,0.0,0.09639906883239746,11.0,0.0,16.0,181.0,0.0,11.0,27.0,170.0
22,BLM_UT_National_Scenic_and_Historic_Trails_(Arc),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,cdph_ssi_nosurgfac_odp_2019,0.9285714285714286,0.52,0.6666666666666666,0.05656565656565657,0.0,0.0,0.0,0.5881569385528564,26.0,2.0,24.0,443.0,0.0,28.0,50.0,417.0
24,Census_Tract_Boundary,1.0,0.7391304347826086,0.85,0.025757575757575757,0.0,0.0,0.0,0.4537026882171631,17.0,0.0,6.0,637.0,0.0,17.0,23.0,620.0
25,Centers_for_Medicare_&amp;_Medicaid_Services_(CMS)_EHR_Incentive_Program_Measures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,CT_305b_Assessed_Lake_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Detroit_Future_City_50_Year_Land_Use_Zones,1.0,0.75,0.8571428571428571,0.08823529411764706,0.0,0.0,0.0,0.12200164794921875,3.0,0.0,1.0,30.0,0.0,3.0,4.0,27.0
28,Emergency_Operating_Center_Tools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Environmental_Justice_Block_Groups_2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Field_Listings,0.7326732673267327,0.4668769716088328,0.5703275529865125,0.08278688524590164,0.0,0.0,0.0,2.030313730239868,148.0,54.0,169.0,2069.0,0.0,202.0,317.0,1921.0
31,Global_Surface_Summary_of_the_Day_-_GSOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Grocery_Stores_-_2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Health_conditions_among_children_under_age_18__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,High_School_Attendance_Areas,0.9482758620689655,0.7051282051282052,0.8088235294117648,0.12210526315789473,0.0,0.0,0.0,1.1378240585327148,55.0,3.0,23.0,394.0,0.0,58.0,78.0,339.0
35,Historic_Zoning_Overlay_Districts,1.0,1.0,1.0,0.15333333333333332,0.0,0.0,0.0,0.6741728782653809,23.0,0.0,0.0,127.0,0.0,23.0,23.0,104.0
36,Illinois_Obesity_By_County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18452143669128418,0.0,0.0,17.0,493.0,0.0,0.0,17.0,493.0
37,Impaired_Estuary_2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Impaired_Lake_2010,0.6730769230769231,0.7777777777777778,0.7216494845360825,0.09219858156028368,0.0,0.0,0.0,0.751986026763916,35.0,17.0,10.0,502.0,0.0,52.0,45.0,467.0
39,Impaired_Lake_2012,0.8695652173913043,0.6818181818181818,0.7643312101910827,0.10486322188449848,0.0,0.0,0.0,0.8656740188598633,60.0,9.0,28.0,561.0,0.0,69.0,88.0,501.0
40,Impaired_Lake_2020,0.9807692307692307,0.6666666666666666,0.7937743190661478,0.10048309178743961,0.0,0.0,0.0,1.3143181800842285,102.0,2.0,51.0,880.0,0.0,104.0,153.0,778.0
41,Jefferson_County_KY_Post_Offices,0.9166666666666666,0.4230769230769231,0.5789473684210527,0.041666666666666664,0.0,0.0,0.0,0.3309669494628906,11.0,1.0,15.0,261.0,0.0,12.0,26.0,250.0
42,KEEDPublishingSocioEconomic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,ksd244data646630094_schd_view,1.0,0.1111111111111111,0.19999999999999998,0.0015325670498084292,0.0,0.0,0.0,1.1520559787750244,4.0,0.0,32.0,2574.0,0.0,4.0,36.0,2570.0
44,LA_County_COVID_Cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Legislative_Bridge_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Louisville_KY_Metro_Council_Districts,0.725,0.6041666666666666,0.6590909090909091,0.10256410256410256,0.0,0.0,0.0,0.8004617691040039,29.0,11.0,19.0,331.0,0.0,40.0,48.0,302.0
47,Louisville_KY_Metro_Council_Districts_-_Former_from_2011,1.0,0.5306122448979592,0.6933333333333334,0.06666666666666667,0.0,0.0,0.0,0.17157459259033203,26.0,0.0,23.0,341.0,0.0,26.0,49.0,315.0
48,Louisville_Metro_KY_-_Inspection_Results_Pools,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Louisville_Metro_KY_-_Inspection_Results_School_Food_Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Complaint_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Louisville_Metro_KY_-_List_of_Locations_with_COVID_Related_Random_Survey_With_No_Violations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Louisville_Metro_KY_-_Permitted_Hotels_and_Motels,0.6554621848739496,0.4083769633507853,0.5032258064516129,0.06987668819729888,0.0,0.0,0.0,0.9932363033294678,78.0,41.0,113.0,1471.0,0.0,119.0,191.0,1393.0
53,Louisville_Metro_KY_-_Permitted_Mobile_Home_Rec_Vehicle_Parks,1.0,0.46153846153846156,0.631578947368421,0.02977667493796526,0.0,0.0,0.0,0.10515618324279785,12.0,0.0,14.0,377.0,0.0,12.0,26.0,365.0
54,Louisville_Metro_KY_-_Permitted_Swimming_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Low-income_or_Disadvantaged_Communities_Designated_by_California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Market_Analysis_by_Agency,0.4423076923076923,0.3333333333333333,0.3801652892561983,0.11607142857142858,0.0,0.0,0.0,0.5341958999633789,23.0,29.0,46.0,350.0,0.0,52.0,69.0,327.0
57,Median_Household_Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Medicare_Part_D_Opioid_Prescribing_Rates_-_by_Geography,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,mrsa-in-hospitals-2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,mrsa-in-rehab-facilities-2015,1.0,0.8,0.888888888888889,0.07326007326007326,0.0,0.0,0.0,0.759138822555542,60.0,0.0,15.0,744.0,0.0,60.0,75.0,684.0
61,MVA_Vehicle_Sales_Counts_by_Month_for_Calendar_Year_2002_through_August_2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,National_Obesity_By_State_1,0.5,0.23076923076923078,0.3157894736842105,0.023076923076923078,0.0,0.0,0.0,0.24592971801757812,3.0,3.0,10.0,244.0,0.0,6.0,13.0,241.0
63,Neighborhood_Design_Guidelines,0.6956521739130435,0.6666666666666666,0.6808510638297872,0.10222222222222223,0.0,0.0,0.0,0.446866512298584,16.0,7.0,8.0,194.0,0.0,23.0,24.0,178.0
64,nhd_ftypes,0.3157894736842105,0.21428571428571427,0.2553191489361702,0.1111111111111111,0.0,0.0,0.0,0.25959110260009766,6.0,13.0,22.0,130.0,0.0,19.0,28.0,124.0
65,Obesity_among_children_and_adolescents_aged_2_19_years__by_selected_characteristics__United_States,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ODOT_Life_Lines,0.48717948717948717,0.7307692307692307,0.5846153846153846,0.10372340425531915,0.0,0.0,0.0,0.8211643695831299,57.0,60.0,21.0,990.0,0.0,117.0,78.0,933.0
67,Oklahoma_Technology_Centers,0.48936170212765956,0.4144144144144144,0.44878048780487806,0.14242424242424243,0.0,0.0,0.0,0.9883761405944824,46.0,48.0,65.0,501.0,0.0,94.0,111.0,455.0
68,Oregon_State_Government_Buildings,0.8421052631578947,0.6575342465753424,0.7384615384615385,0.09895833333333333,0.0,0.0,0.0,1.8200714588165283,96.0,18.0,50.0,988.0,0.0,114.0,146.0,892.0
69,Parking_Tiers,0.896551724137931,0.7647058823529411,0.8253968253968255,0.08250355618776671,0.0,0.0,0.0,1.1748666763305664,52.0,6.0,16.0,629.0,0.0,58.0,68.0,577.0
70,Parks_and_Recreation_Facilities,0.8867924528301887,0.7230769230769231,0.7966101694915254,0.1261904761904762,0.0,0.0,0.0,0.9451117515563965,47.0,6.0,18.0,349.0,0.0,53.0,65.0,302.0
71,Park_Boundaries,0.4444444444444444,0.17391304347826086,0.25,0.03214285714285714,0.0,0.0,0.0,0.213134765625,4.0,5.0,19.0,252.0,0.0,9.0,23.0,248.0
72,Polling_Places,0.8592964824120602,0.6923076923076923,0.7668161434977577,0.12756410256410255,0.0,0.0,0.0,2.191171407699585,171.0,28.0,76.0,1285.0,0.0,199.0,247.0,1114.0
73,Poverty_rate_-_ACS_2016-2020_-_Tempe_Tracts,0.9,0.5625,0.6923076923076923,0.005268703898840885,0.0,0.0,0.0,0.9740018844604492,9.0,1.0,7.0,1881.0,0.0,10.0,16.0,1872.0
74,Private_Roads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Product_Data_for_Newly_Reported_Drugs,0.72,0.8571428571428571,0.782608695652174,0.07575757575757576,0.0,0.0,0.0,0.6612112522125244,18.0,7.0,3.0,302.0,0.0,25.0,21.0,284.0
76,Rates_of_Preventable_Hospitalizations_for_Selected_Medical_Conditions_by_County_(LGHC_Indicator),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Regional_Tier_Graduation_Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ResidentialPipeline,0.7681159420289855,0.6235294117647059,0.6883116883116883,0.09829059829059829,0.0,0.0,0.0,0.8346695899963379,53.0,16.0,32.0,601.0,0.0,69.0,85.0,548.0
79,River_Main_Stem_Waterbodies_(WBID),0.45454545454545453,0.35714285714285715,0.4,0.14864864864864866,0.0,0.0,0.0,0.31826138496398926,10.0,12.0,18.0,108.0,0.0,22.0,28.0,98.0
80,Roadway_Borough_Areas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Roadway_Overlaps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Seattle_Police_Department_Micro_Community_Policing_Plans_(Web_Mercator),1.0,0.125,0.2222222222222222,0.010344827586206896,0.0,0.0,0.0,0.09318208694458008,3.0,0.0,21.0,266.0,0.0,3.0,24.0,263.0
83,Shared_IT_Support_Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,ssi-2016-ca-cdph-pedsapproved-11.29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,ssi_no_surgery_facilities07312018,0.7464788732394366,0.7910447761194029,0.7681159420289855,0.17794486215538846,0.0,0.0,0.0,0.5037572383880615,53.0,18.0,14.0,314.0,0.0,71.0,67.0,261.0
86,State_of_Oklahoma_Revolving_Funds_-_2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,State_of_Oklahoma_Revolving_Funds_-_2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,State_Route_Local_Names,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,s_firm_pan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,s_fld_haz_ar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Traffic_Cameras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,U.S._15_Minute_Precipitation_Data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,U.S._Daily_Climate_Normals_(1981-2010),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Warden_Districts,0.75,0.75,0.75,0.20512820512820512,0.0,0.0,0.0,1.0193889141082764,60.0,20.0,20.0,290.0,0.0,80.0,80.0,230.0
